geometry,beta,criterion,kind,valid,target,bw,n_band,inner_count,outer_count,inner_r,outer_r,gap,same_sector,same_shell,deficit_fill,completion_gain,carrier_vs_space_sector,bw_selected
tet_1.10,2.0,score_q,fft_phase_5,True,0.75,0.005,34.0,10.0,24.0,5.116204304234984,9.720652678832023,4.604448374597039,0.6095921095337209,0.9877627289051288,-0.00036086231812284403,0.002632309738538981,-0.21794479839906433,0.005
tet_1.10,2.0,score_q,fft_phase_6,True,0.75,0.01,27.0,12.0,15.0,6.260671728378681,8.881120174389427,2.6204484460107453,0.9061638030331669,0.9821073412976119,-0.08826645343347472,6.962483770539251e-06,0.23639123468603118,0.01
tet_1.10,2.0,score_q,fft_phase_7,True,0.75,0.005,21.0,12.0,9.0,7.477852920434137,9.836049239906714,2.358196319472577,0.4161653955216977,0.9387733388952348,-0.046519213404468726,0.0019736629856197895,-0.17413418905744643,0.005
tet_1.10,2.0,score_q,fft_phase_8,True,0.75,0.005,23.0,14.0,9.0,7.742492541440773,9.586243499394085,1.8437509579533122,0.764895504530698,0.9936545748254587,-0.059534062077988184,0.00027518806554121893,0.0040146026660289325,0.005
tet_1.10,2.0,score_q,fft_phase_9,True,0.75,0.01,24.0,9.0,15.0,5.155492709953543,8.071215666528232,2.9157229565746894,0.8156665913412947,0.9818564969662732,-0.11713522872019538,2.125153528972583e-06,0.21531278496574557,0.01
tet_1.10,2.0,score_q,fft_phase_10,True,0.75,0.005,21.0,8.0,13.0,4.864608084642914,9.75016603565634,4.885557951013427,0.2703539448677157,0.9098153897127047,0.027082526869604516,0.0024455546936982173,-0.38016616856851126,0.005
tet_1.10,2.0,score_q,fft_phase_11,True,0.75,0.005,26.0,18.0,8.0,4.924660798038018,10.592050364716528,5.6673895666785095,0.5785463417672958,0.891854800941353,-0.052377508601476414,0.0033609303119912135,-0.033013350927929896,0.005
tet_1.10,2.0,score_iso,real,True,0.75,0.005,16.0,8.0,8.0,3.840572873934304,4.55521678957215,0.7146439156378457,0.8748273600644635,0.8645194968489588,-0.10811766671671205,-1.7722403503277033e-05,0.5152333051240237,0.005
tet_1.10,2.0,score_iso,fft_phase_0,True,0.75,0.005,19.0,9.0,10.0,5.987790471650246,9.244949046581906,3.25715857493166,0.21954916919409906,0.9949381980641644,0.020764645440328997,0.0008736846156109575,-0.44299415361792027,0.005
tet_1.10,2.0,score_iso,fft_phase_1,True,0.75,0.01,21.0,12.0,9.0,5.275256315491414,7.938838553770564,2.66358223827915,0.7730454072094185,0.9915297402300086,-0.11682200508381807,2.8861438383225895e-07,0.21362963420355718,0.01
tet_1.10,2.0,score_iso,fft_phase_2,True,0.75,0.01,33.0,14.0,19.0,5.9783329082812395,8.83284681345013,2.854513905168891,0.6230632820442571,0.9817425407254805,-0.009419935665556795,0.0005288493427706098,-0.043766009221026136,0.01
tet_1.10,2.0,score_iso,fft_phase_3,True,0.75,0.01,16.0,8.0,8.0,4.344860842137879,6.863719614946184,2.518858772808305,0.8562797590446695,0.9492208536260057,-0.10745346206198456,3.154700617229167e-06,0.206090402871282,0.01
tet_1.10,2.0,score_iso,fft_phase_4,True,0.75,0.01,24.0,11.0,13.0,3.83104645109528,7.424312703292079,3.5932662521967993,0.859920377145212,0.9857684731355922,-0.10591107925350007,2.729978986789212e-06,0.1989971909849675,0.01
tet_1.10,2.0,score_iso,fft_phase_5,True,0.75,0.01,23.0,10.0,13.0,4.936689837895946,8.03241925858325,3.095729420687304,0.9161572305732711,0.9578773637245022,-0.1276046715395576,9.192555185125854e-08,0.2247612268317899,0.01
tet_1.10,2.0,score_iso,fft_phase_6,True,0.75,0.01,42.0,18.0,24.0,6.769034306688202,8.939878630302257,2.1708443236140544,0.7168641422880458,0.8850089772685894,-0.05309763126615628,0.0030723864787092284,-0.058658896912063385,0.01
tet_1.10,2.0,score_iso,fft_phase_7,True,0.75,0.005,21.0,11.0,10.0,7.733431820759515,9.979964564248487,2.246532743488972,0.6181442214222409,0.937545505726631,-0.06126456112693676,0.0013959835984138508,-0.15317732998535072,0.005
tet_1.10,2.0,score_iso,fft_phase_8,True,0.75,0.01,26.0,15.0,11.0,7.922185057638411,10.17414218954215,2.2519571319037395,0.9024071539704358,0.9947089153157899,-0.12387508064748473,-1.5032623231402025e-08,0.3805771580755306,0.01
tet_1.10,2.0,score_iso,fft_phase_9,True,0.75,0.005,20.0,10.0,10.0,7.095654615162762,9.271097683595558,2.175443068432796,0.6492151662475928,0.9410503173585295,-0.05504480605526508,-1.4851111013248464e-05,0.0065420619836119576,0.005
tet_1.10,2.0,score_iso,fft_phase_10,True,0.75,0.01,45.0,26.0,19.0,4.642133006130955,8.408737871437431,3.7666048653064763,0.7827282991066749,0.989246818846333,-0.05992099804322898,0.00033517949533928056,0.05220655846061273,0.01
tet_1.10,2.0,score_iso,fft_phase_11,True,0.75,0.005,23.0,13.0,10.0,4.1923532613944126,9.635522387825363,5.44316912643095,0.533258573396687,0.9582507088346675,-0.0070082846351870245,0.004680679461825635,-0.2827888774896584,0.005
tet_1.10,2.0,q_only,real,True,0.75,0.005,24.0,16.0,8.0,7.123903424387503,7.92148975887743,0.7975863344899263,0.7520937622700522,0.9913275767982993,-0.05576147667135552,0.0004549461908269596,0.08034762963826825,0.005
tet_1.10,2.0,q_only,fft_phase_0,True,0.75,0.005,21.0,11.0,10.0,7.641163014919163,9.355792344369688,1.7146293294505242,0.755940864332423,0.9705322423271528,-0.03491050129680545,0.00014747532028435806,-0.03543874248928869,0.005
tet_1.10,2.0,q_only,fft_phase_1,True,0.75,0.005,27.0,14.0,13.0,3.5181952727993666,9.565176694389958,6.0469814215905915,0.5024540306658248,0.996567197937168,0.0010525457159968193,0.0069176239831067535,-0.22682330176950816,0.005
tet_1.10,2.0,q_only,fft_phase_2,True,0.75,0.01,30.0,15.0,15.0,5.35103829126914,7.556219613200038,2.2051813219308976,0.7858886953495342,0.9976401883369737,-0.08964234001151812,-2.8828837591800675e-05,0.13481490843568178,0.01
tet_1.10,2.0,q_only,fft_phase_3,True,0.75,0.005,17.0,9.0,8.0,4.443386229150154,8.771133565656264,4.32774733650611,0.28224799524899435,0.9522675112523002,0.027730017701986024,0.00026998088217782055,-0.4388538958620941,0.005
tet_1.10,2.0,q_only,fft_phase_4,True,0.75,0.01,26.0,8.0,18.0,5.558065923200214,7.813513936439869,2.255448013239655,0.8881795120668927,0.9788521153159828,-0.0742897990711097,0.00018672093386092612,0.1719502890951482,0.01
tet_1.10,2.0,q_only,fft_phase_5,True,0.75,0.005,28.0,10.0,18.0,5.937682259564919,9.182896572035899,3.2452143124709805,0.6935008397396956,0.9894656746316773,-0.07272587319350317,0.0004222274508505697,-0.028351671836231662,0.005
tet_1.10,2.0,q_only,fft_phase_6,True,0.75,0.005,23.0,10.0,13.0,4.211721163450343,8.462769864244585,4.251048700794242,0.15820338141763587,0.9539598794572656,0.08305420007279313,0.0008790806394327717,-0.40596242977939045,0.005
tet_1.10,2.0,q_only,fft_phase_7,True,0.75,0.01,31.0,12.0,19.0,6.41158558349613,8.777726230566609,2.3661406470704787,0.39818666605091185,0.9876583380708446,-0.005662526652619987,0.0029600652116296288,-0.41177184551444374,0.01
tet_1.10,2.0,q_only,fft_phase_8,True,0.75,0.01,27.0,12.0,15.0,7.941541734909642,9.457610466379235,1.5160687314695922,0.7296291436367409,0.9621074124749912,-0.06512552441416114,0.00016778813501843674,0.024188556424195595,0.01
tet_1.10,2.0,q_only,fft_phase_9,True,0.75,0.005,21.0,12.0,9.0,3.8405420064572264,8.039987414623148,4.199445408165921,0.00626553715110573,0.9599088436168108,0.10184633957194465,0.0009707829736840729,-0.5459447610456742,0.005
tet_1.10,2.0,q_only,fft_phase_10,True,0.75,0.005,24.0,12.0,12.0,6.338546111639091,9.056517970212235,2.7179718585731445,0.36759116959932453,0.9196610159620431,-0.001639135814423296,0.00026502957310356413,-0.2552563805664378,0.005
tet_1.10,2.0,q_only,fft_phase_11,True,0.75,0.01,22.0,12.0,10.0,7.058402288734206,8.825813431173067,1.7674111424388608,0.5105207695541727,0.9618512414209476,-0.0407324196344836,-3.9761796446578147e-07,-0.044218788419081334,0.01
tet_1.10,2.0,xyz_only,real,True,0.75,0.005,16.0,8.0,8.0,3.840572873934304,4.55521678957215,0.7146439156378457,0.8748273600644635,0.8645194968489588,-0.10811766671671205,-1.7722403503277033e-05,0.5152333051240237,0.005
tet_1.10,2.0,xyz_only,fft_phase_0,True,0.75,0.01,22.0,12.0,10.0,5.825071904710087,8.556300945571971,2.7312290408618844,0.7918099379767809,0.9520829331936509,-0.09853241338739836,1.870953931046344e-07,0.07545822522293155,0.01
tet_1.10,2.0,xyz_only,fft_phase_1,True,0.75,0.01,20.0,8.0,12.0,6.612513421389624,9.047575756805804,2.4350623354161796,0.6985132287865913,0.9643203132151686,-0.045923900977751696,-3.1808357677050796e-05,-0.009018405570729526,0.01
tet_1.10,2.0,xyz_only,fft_phase_2,True,0.75,0.005,33.0,19.0,14.0,7.186988193445262,9.579650582181872,2.3926623887366096,0.7130541352963973,0.9895715962446182,-0.032364223038356246,0.0016148791951625864,0.039766447426565876,0.005
tet_1.10,2.0,xyz_only,fft_phase_3,True,0.75,0.005,18.0,9.0,9.0,3.910964574601817,7.403885830391754,3.492921255789937,0.5367120455432859,0.9960950744393516,-0.08390967463494124,8.29921122286313e-06,-0.029738430546562333,0.005
tet_1.10,2.0,xyz_only,fft_phase_4,True,0.75,0.005,22.0,13.0,9.0,7.179584199137147,10.149187089663354,2.9696028905262066,0.5666856689845726,0.8929246577188008,-0.05263310346321391,-0.0005679205685926398,-0.0311290473838165,0.005
tet_1.10,2.0,xyz_only,fft_phase_5,True,0.75,0.02,26.0,13.0,13.0,6.790351498209336,10.089015936339722,3.298664438130386,0.9438746587875387,0.988977929996467,-0.10747049419519043,8.697574973057198e-07,0.346968551232244,0.02
tet_1.10,2.0,xyz_only,fft_phase_6,True,0.75,0.005,18.0,9.0,9.0,5.129748384624069,8.9885320952207,3.858783710596631,0.49237695041638957,0.9998059517745682,-0.011531059858530049,0.0004946267928526926,-0.1655775190811281,0.005
tet_1.10,2.0,xyz_only,fft_phase_7,True,0.75,0.005,26.0,15.0,11.0,8.602563484781705,11.138837473723108,2.536273988941403,0.40352000123668447,0.9709497243367944,0.02065042500711995,0.005380013798561707,-0.34483005033649644,0.005
tet_1.10,2.0,xyz_only,fft_phase_8,True,0.75,0.02,18.0,9.0,9.0,8.345789550930435,10.262863445742365,1.9170738948119297,0.6380570012258526,0.9733896058362722,-0.07151825211384283,-8.105535306515489e-06,-0.006607352552943535,0.02
tet_1.10,2.0,xyz_only,fft_phase_9,True,0.75,0.02,38.0,13.0,25.0,5.867740459599427,8.363980138455494,2.4962396788560666,0.9154007341487052,0.9995926130254349,-0.12554920724946145,3.113277336852121e-08,0.30518124436974126,0.02
tet_1.10,2.0,xyz_only,fft_phase_10,True,0.75,0.01,40.0,16.0,24.0,3.8069669231606644,8.316196541368658,4.509229618207994,0.606974037186714,0.9999665644029703,-0.03297645951109628,0.0008494251120039278,-0.06545903626595484,0.01
tet_1.10,2.0,xyz_only,fft_phase_11,True,0.75,0.005,22.0,12.0,10.0,7.101315021236329,10.371764005577422,3.270448984341093,0.4930462704279748,0.886892286545926,-0.012335111660804018,0.0016369751371605903,-0.17020938827826715,0.005
tet_1.10,5.0,score_q,real,True,0.75,0.01,36.0,12.0,24.0,4.480186866022164,6.98869831901796,2.508511452995796,0.9668421953584334,0.9966112354827601,-0.0642330435107124,-3.9033800960097025e-05,0.0801915520018438,0.01
tet_1.10,5.0,score_q,fft_phase_0,True,0.75,0.005,17.0,8.0,9.0,6.667901706027927,9.476363530955743,2.8084618249278153,0.35803751632173964,0.9273361288035958,-0.006797854441489445,0.005358609295892002,-0.3030606409574498,0.005
tet_1.10,5.0,score_q,fft_phase_1,True,0.75,0.01,33.0,15.0,18.0,6.423877304917313,9.575607604053259,3.151730299135946,0.8364722996111296,0.9953049179759843,-0.0555253142297802,0.00021211945397488403,0.12846030759718519,0.01
tet_1.10,5.0,score_q,fft_phase_2,True,0.75,0.02,32.0,16.0,16.0,6.976373629551112,9.435370437814381,2.4589968082632687,0.4499214305987981,0.9905617319641763,0.009831382723021934,0.0013906378058355015,-0.3155746345955567,0.02
tet_1.10,5.0,score_q,fft_phase_3,True,0.75,0.02,34.0,13.0,21.0,7.395448247680544,9.896317911015965,2.500869663335421,0.45422186864847985,0.8626354465843363,-0.03928410705497016,0.0015169743278031507,-0.2356239876940201,0.02
tet_1.10,5.0,score_q,fft_phase_4,True,0.75,0.01,30.0,15.0,15.0,5.503410867252266,9.344227561605699,3.8408166943534328,0.31402376281439054,0.9793037128659966,-0.024444888139459105,9.522968449463773e-05,-0.4156076211050515,0.01
tet_1.10,5.0,score_q,fft_phase_5,True,0.75,0.02,32.0,12.0,20.0,3.3628361237366704,8.953604344644871,5.590768220908201,0.04787346879554288,0.9990205688104566,0.026202642374768857,0.000995216868521937,-0.6537060884128919,0.02
tet_1.10,5.0,score_q,fft_phase_6,True,0.75,0.01,24.0,12.0,12.0,5.707251509569239,8.422620360576348,2.715368851007109,0.6329289787111402,0.9913865058770117,-0.026903298733933215,9.952019884036125e-06,-0.14444862308894868,0.01
tet_1.10,5.0,score_q,fft_phase_7,True,0.75,0.01,22.0,10.0,12.0,4.937421412755997,7.8497556580431285,2.9123342452871315,0.32181925405211886,0.9934533271336982,-0.03214198787732854,6.927542971432132e-06,-0.29024091804646357,0.01
tet_1.10,5.0,score_q,fft_phase_8,True,0.75,0.005,18.0,10.0,8.0,6.683208543872365,10.293285708006474,3.6100771641341085,0.7357316603639593,0.9857729436928268,-0.08810551383273386,5.256648077397392e-06,0.06459719976882972,0.005
tet_1.10,5.0,score_q,fft_phase_9,True,0.75,0.01,22.0,12.0,10.0,6.22510611260515,8.994903449571822,2.769797336966672,0.6754298055059441,0.9915437727137326,-0.08914551920670037,7.291475819198439e-05,0.002880417405891178,0.01
tet_1.10,5.0,score_q,fft_phase_10,True,0.75,0.02,25.0,12.0,13.0,4.658948456775128,6.443305580592622,1.784357123817494,0.6848608348889419,0.9940163696160711,-0.10917536360735894,-2.732726001941882e-06,0.10143408370991758,0.02
tet_1.10,5.0,score_q,fft_phase_11,True,0.75,0.005,25.0,10.0,15.0,4.22439691144408,8.351654728991509,4.127257817547429,0.42068015324560465,0.9973644038250213,0.006084169207042113,0.004565529601125771,-0.35900700142164493,0.005
tet_1.10,5.0,score_iso,real,True,0.75,0.01,24.0,16.0,8.0,4.55521678957215,6.06217782649107,1.5069610369189208,0.8409987984599419,0.966597847665288,-0.022788239074841687,0.004006552674241034,-0.07952303708285613,0.01
tet_1.10,5.0,score_iso,fft_phase_0,True,0.75,0.005,22.0,10.0,12.0,7.720098708296599,10.284253181244365,2.5641544729477657,0.49529171657443266,0.9278205382071849,-0.0049702284757468206,0.006014064952891966,-0.27312575870566896,0.005
tet_1.10,5.0,score_iso,fft_phase_1,True,0.75,0.01,41.0,15.0,26.0,6.21322646116189,9.794596256244192,3.5813697950823027,0.3502207310999746,0.9693576874465969,0.04166737309769394,0.004483171472877348,-0.4285993128887979,0.01
tet_1.10,5.0,score_iso,fft_phase_2,True,0.75,0.01,23.0,9.0,14.0,5.657162091043903,9.257200902743564,3.600038811699662,0.3806735470003855,0.9847400182425555,-0.04058907904912051,4.69615378276187e-06,-0.30480235994436183,0.01
tet_1.10,5.0,score_iso,fft_phase_3,True,0.75,0.01,35.0,17.0,18.0,5.3946947618626195,8.643719936092648,3.2490251742300282,0.34981004496670715,0.9979636827592151,-0.0002602518021866361,-0.0009262144655467241,-0.3352864294038073,0.01
tet_1.10,5.0,score_iso,fft_phase_4,True,0.75,0.005,20.0,9.0,11.0,4.888197957322305,7.723405666012352,2.8352077086900467,0.2911305808241124,0.9982452153021988,0.04114795260422472,0.001981549872330839,-0.46227587084034244,0.005
tet_1.10,5.0,score_iso,fft_phase_5,True,0.75,0.01,43.0,14.0,29.0,3.84771124178352,8.857121544218627,5.009410302435107,0.3940990561392962,0.9945352093779488,0.04730149687428419,0.004606980323742617,-0.4299022653500938,0.01
tet_1.10,5.0,score_iso,fft_phase_6,True,0.75,0.02,49.0,25.0,24.0,6.535589908220552,8.973149826301478,2.437559918080926,0.8580387866597101,0.9972632048927668,-0.06203456606066315,0.0012318287757331185,0.1166787259836336,0.02
tet_1.10,5.0,score_iso,fft_phase_7,True,0.75,0.01,23.0,12.0,11.0,7.65684313534068,9.649479329394,1.9926361940533193,0.6676937304091471,0.9965284687149205,-0.04991843042845666,0.0011361030196790946,-0.09309143999116365,0.01
tet_1.10,5.0,score_iso,fft_phase_8,True,0.75,0.01,28.0,11.0,17.0,5.185764798391618,8.246156638889781,3.0603918404981627,0.2591720338087533,0.9923761588834735,0.005317567543267954,-2.29842595561158e-07,-0.4268735592660037,0.01
tet_1.10,5.0,score_iso,fft_phase_9,True,0.75,0.005,17.0,9.0,8.0,6.743862543634111,9.078959687820907,2.335097144186796,0.6308367425070949,0.9989366622268537,-0.009993121614585036,0.0016512406119044665,-0.22229056473427988,0.005
tet_1.10,5.0,score_iso,fft_phase_10,True,0.75,0.005,43.0,19.0,24.0,5.828025704626277,9.241478204075158,3.413452499448881,0.3434905885283146,0.976518030630157,0.02878334517833987,0.008460379126614155,-0.35475228983942975,0.005
tet_1.10,5.0,score_iso,fft_phase_11,True,0.75,0.01,20.0,9.0,11.0,7.84431828844477,9.897530662904096,2.053212374459326,0.658624268698673,0.9902634023001223,-0.052436631787724064,-0.00030039019815172093,-0.0592148942288645,0.01
tet_1.10,5.0,q_only,real,True,0.75,0.01,36.0,12.0,24.0,4.480186866022164,6.98869831901796,2.508511452995796,0.9668421953584332,0.9966112354827602,-0.06423304351071246,-3.9033800960096266e-05,0.08019155200184358,0.01
tet_1.10,5.0,q_only,fft_phase_0,True,0.75,0.005,17.0,9.0,8.0,4.686633307817458,8.134492970591076,3.4478596627736176,0.42528495722665494,0.9857945643384571,-0.037738973423897246,0.00017900171879713632,-0.28457330955485316,0.005
tet_1.10,5.0,q_only,fft_phase_1,True,0.75,0.01,24.0,10.0,14.0,5.739094140219811,9.423940759997466,3.6848466197776553,0.19164419008572695,0.9637738320662146,0.04067701363978512,0.00047445415466312835,-0.4500065262811088,0.01
tet_1.10,5.0,q_only,fft_phase_2,True,0.75,0.01,20.0,10.0,10.0,5.742913949752052,9.329198688217812,3.5862847384657597,0.31789944525233216,0.91588638187624,-0.019545003825010128,0.0006553560014916851,-0.36279752057500514,0.01
tet_1.10,5.0,q_only,fft_phase_3,True,0.75,0.02,39.0,18.0,21.0,6.640305134449397,8.622241499165582,1.9819363647161854,0.8908945246197695,0.9993325551655381,-0.10733618325316988,-3.797940551064226e-05,0.3002969922238218,0.02
tet_1.10,5.0,q_only,fft_phase_4,True,0.75,0.01,22.0,12.0,10.0,6.2648480597045415,9.964263898649861,3.6994158389453196,0.34197458426071276,0.9591760372042472,-0.016360721679361697,0.0001392265576035954,-0.27324072396367144,0.01
tet_1.10,5.0,q_only,fft_phase_5,True,0.75,0.01,32.0,17.0,15.0,7.026584669827271,8.902217048233702,1.875632378406431,0.7475000053765014,0.9974145770556155,-0.03187313879417096,0.004866797009643728,-0.10848391415485414,0.01
tet_1.10,5.0,q_only,fft_phase_6,True,0.75,0.01,35.0,19.0,16.0,4.985785510793194,8.99154056041515,4.005755049621955,0.38744335508551714,0.9035739410688,0.02785961083037888,-0.000825676789458623,-0.35941518275493173,0.01
tet_1.10,5.0,q_only,fft_phase_7,True,0.75,0.02,20.0,9.0,11.0,4.917116725961976,6.724825048086834,1.8077083221248582,0.844018166562483,0.9981113950996031,-0.11720239646351416,1.3743826575754683e-07,0.2547821767753745,0.02
tet_1.10,5.0,q_only,fft_phase_8,True,0.75,0.02,33.0,19.0,14.0,5.11923341578308,7.808169187641539,2.688935771858459,0.4076969618951618,0.9965013611516054,-0.07629717388805946,5.126057836908236e-06,-0.045095365266816456,0.02
tet_1.10,5.0,q_only,fft_phase_9,True,0.75,0.02,27.0,14.0,13.0,3.7957627545700277,8.02008798156695,4.224325226996923,0.2681474185452589,0.9969328048936901,0.014055724132094358,0.0007028540077063157,-0.3782730876872211,0.02
tet_1.10,5.0,q_only,fft_phase_10,True,0.75,0.005,20.0,10.0,10.0,7.009003003064481,9.841538027327047,2.832535024262566,0.17325564091083018,0.9868719462488884,0.007112561113283081,0.0012140094168273281,-0.38251735856158325,0.005
tet_1.10,5.0,q_only,fft_phase_11,True,0.75,0.01,32.0,10.0,22.0,4.393523719679905,8.171083824638634,3.777560104958729,0.6165903394470011,0.999120897111614,-0.028113497098989332,0.003356766235299132,-0.13046523187359205,0.01
tet_1.10,5.0,xyz_only,real,True,0.75,0.01,36.0,12.0,24.0,4.480186866022164,6.98869831901796,2.508511452995796,0.9668421953584334,0.9966112354827601,-0.0642330435107124,-3.9033800960097025e-05,0.0801915520018438,0.01
tet_1.10,5.0,xyz_only,fft_phase_0,True,0.75,0.03,35.0,14.0,21.0,5.899641858998713,9.916998612070623,4.01735675307191,0.661824046942462,0.8958993422465364,-0.08328218408850094,-6.536212948385359e-07,0.08870617547685145,0.03
tet_1.10,5.0,xyz_only,fft_phase_1,True,0.75,0.01,24.0,12.0,12.0,4.953868348958193,9.614148294367387,4.6602799454091945,0.46565463190235756,0.998904509442176,-0.0304656929989618,7.75325920406038e-05,-0.27484123632955393,0.01
