geometry,beta,local_mode_index,eigenvalue,variant,dominant_q,q_family,q_contrast,mean_abs_xyz,field_anisotropy,boundary_ratio,score_q,score_iso,score_q_only,score_xyz_only
tet_1.20,5.0,10,9.1898204578209,base_r2,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10701604676075728,0.0017222522406010687,0.7210656243238404,0.4029031669515124,0.00018430862631398296,0.0012418568871121426,0.10701604676075728,0.0017222522406010687
tet_1.20,5.0,10,9.1898204578209,base_avg12,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.10701604673108668,0.0009942663428185328,0.7210656243238404,0.4029031669515124,0.00010640245340621476,0.0007169312812286268,0.10701604673108668,0.0009942663428185328
tet_1.20,10.0,1,2.6027689184625697,base_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12118634451438015,6.696313696001683e-05,0.7095140647357894,0.03118870006814095,8.115017785400222e-06,4.751128749196091e-05,0.12118634451438015,6.696313696001683e-05
tet_1.20,10.0,1,2.6027689184625697,x+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12118634451437932,6.696313696001983e-05,0.7095140647357894,0.03118870006814095,8.115017785400529e-06,4.7511287491963036e-05,0.12118634451437932,6.696313696001983e-05
tet_1.20,10.0,1,2.6027689184625697,y+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12118634451437822,6.696313696001894e-05,0.7095140647357894,0.03118870006814095,8.115017785400349e-06,4.751128749196241e-05,0.12118634451437822,6.696313696001894e-05
tet_1.20,10.0,1,2.6027689184625697,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12118634451438023,6.69631369600168e-05,0.7095140647357894,0.03118870006814095,8.115017785400225e-06,4.7511287491960894e-05,0.12118634451438023,6.69631369600168e-05
tet_1.20,10.0,1,2.6027689184625697,xy+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12118634451438236,6.696313696001871e-05,0.7095140647357894,0.03118870006814095,8.115017785400598e-06,4.751128749196225e-05,0.12118634451438236,6.696313696001871e-05
tet_1.20,10.0,1,2.6027689184625697,xz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12118634451437851,6.696313696001752e-05,0.7095140647357894,0.03118870006814095,8.115017785400197e-06,4.75112874919614e-05,0.12118634451437851,6.696313696001752e-05
tet_1.20,10.0,1,2.6027689184625697,yz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12118634451437912,6.696313696001804e-05,0.7095140647357894,0.03118870006814095,8.1150177854003e-06,4.751128749196177e-05,0.12118634451437912,6.696313696001804e-05
tet_1.20,10.0,1,2.6027689184625697,xyz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1211863445143776,6.696313696001667e-05,0.7095140647357894,0.03118870006814095,8.115017785400032e-06,4.751128749196079e-05,0.1211863445143776,6.696313696001667e-05
tet_1.20,10.0,1,2.6027689184625697,base_r2,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1211863592551731,0.0005052048370031053,0.7095140647357894,0.03118870006814095,6.122393487450948e-05,0.00035844993742625516,0.1211863592551731,0.0005052048370031053
tet_1.20,10.0,1,2.6027689184625697,base_avg12,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12118635869671944,0.000286083986981561,0.7095140647357894,0.03118870006814095,3.466947666373507e-05,0.000202980612459108,0.12118635869671944,0.000286083986981561
tet_1.20,10.0,2,4.620470881314537,base_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12130841055691137,0.00013157723039125747,0.32815028715263544,0.05240877362644928,1.5961424684243977e-05,4.317710593563961e-05,0.12130841055691137,0.00013157723039125747
tet_1.20,10.0,2,4.620470881314537,x+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12130841055690965,0.00013157723039125785,0.32815028715263544,0.05240877362644928,1.5961424684243798e-05,4.317710593563973e-05,0.12130841055690965,0.00013157723039125785
tet_1.20,10.0,2,4.620470881314537,y+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12130841055690945,0.00013157723039125923,0.32815028715263544,0.05240877362644928,1.596142468424394e-05,4.317710593564019e-05,0.12130841055690945,0.00013157723039125923
tet_1.20,10.0,2,4.620470881314537,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12130841055690826,0.0001315772303912603,0.32815028715263544,0.05240877362644928,1.596142468424391e-05,4.317710593564053e-05,0.12130841055690826,0.0001315772303912603
tet_1.20,10.0,2,4.620470881314537,xy+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12130841055690662,0.0001315772303912594,0.32815028715263544,0.05240877362644928,1.5961424684243584e-05,4.317710593564024e-05,0.12130841055690662,0.0001315772303912594
tet_1.20,10.0,2,4.620470881314537,xz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12130841055690753,0.00013157723039126086,0.32815028715263544,0.05240877362644928,1.5961424684243882e-05,4.317710593564072e-05,0.12130841055690753,0.00013157723039126086
tet_1.20,10.0,2,4.620470881314537,yz+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12130841055691019,0.00013157723039126072,0.32815028715263544,0.05240877362644928,1.5961424684244218e-05,4.3177105935640675e-05,0.12130841055691019,0.00013157723039126072
tet_1.20,10.0,2,4.620470881314537,xyz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.12130841055690984,0.0001315772303912575,0.32815028715263544,0.05240877362644928,1.596142468424378e-05,4.317710593563962e-05,0.12130841055690984,0.0001315772303912575
tet_1.20,10.0,2,4.620470881314537,base_r2,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12130841457538245,0.0009338478811633882,0.32815028715263544,0.05240877362644928,0.00011328360591851078,0.000306442450360646,0.12130841457538245,0.0009338478811633882
tet_1.20,10.0,2,4.620470881314537,base_avg12,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12130841440665617,0.0005327125557773228,0.32815028715263544,0.05240877362644928,6.46225154758644e-05,0.0001748097781481428,0.12130841440665617,0.0005327125557773228
tet_1.20,10.0,3,5.4480563130597055,base_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1461957888844495,0.00013447873516497569,0.44495973616718987,0.06675479249690093,1.966022477562658e-05,5.983762251910498e-05,0.1461957888844495,0.00013447873516497569
tet_1.20,10.0,3,5.4480563130597055,x+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14611421940272268,0.0001324151591896658,0.44495973616718987,0.06675479249690093,1.9347737622085278e-05,5.8919414297570144e-05,0.14611421940272268,0.0001324151591896658
tet_1.20,10.0,3,5.4480563130597055,y+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1461142194027234,0.000132415159189666,0.44495973616718987,0.06675479249690093,1.9347737622085404e-05,5.8919414297570225e-05,0.1461142194027234,0.000132415159189666
tet_1.20,10.0,3,5.4480563130597055,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.14619578888444437,0.00013447873516497265,0.44495973616718987,0.06675479249690093,1.9660224775625448e-05,5.983762251910363e-05,0.14619578888444437,0.00013447873516497265
tet_1.20,10.0,3,5.4480563130597055,xy+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.14619578888444607,0.0001344787351649722,0.44495973616718987,0.06675479249690093,1.9660224775625608e-05,5.983762251910342e-05,0.14619578888444607,0.0001344787351649722
tet_1.20,10.0,3,5.4480563130597055,xz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.14611421940272337,0.0001324151591896648,0.44495973616718987,0.06675479249690093,1.9347737622085224e-05,5.89194142975697e-05,0.14611421940272337,0.0001324151591896648
tet_1.20,10.0,3,5.4480563130597055,yz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1461142194027234,0.00013241515918966523,0.44495973616718987,0.06675479249690093,1.9347737622085292e-05,5.8919414297569886e-05,0.1461142194027234,0.00013241515918966523
tet_1.20,10.0,3,5.4480563130597055,xyz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14619578888444623,0.00013447873516497205,0.44495973616718987,0.06675479249690093,1.966022477562561e-05,5.983762251910336e-05,0.14619578888444623,0.00013447873516497205
tet_1.20,10.0,3,5.4480563130597055,base_r2,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1461957937992939,0.0009557113238376552,0.44495973616718987,0.06675479249690093,0.00013972097563142002,0.0004252530585067988,0.1461957937992939,0.0009557113238376552
tet_1.20,10.0,3,5.4480563130597055,base_avg12,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.14619579359338997,0.0005450950295013155,0.44495973616718987,0.06675479249690093,7.969060042175713e-05,0.0002425453405129519,0.14619579359338997,0.0005450950295013155
tet_1.20,10.0,4,5.448056313059718,base_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14611421940272476,0.00013241515918967212,0.44495973616718987,0.06675479249690093,1.9347737622086478e-05,5.891941429757295e-05,0.14611421940272476,0.00013241515918967212
tet_1.20,10.0,4,5.448056313059718,x+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14619578888444223,0.00013447873516498062,0.44495973616718987,0.06675479249690093,1.9660224775626326e-05,5.9837622519107175e-05,0.14619578888444223,0.00013447873516498062
tet_1.20,10.0,4,5.448056313059718,y+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.14619578888445728,0.00013447873516498411,0.44495973616718987,0.06675479249690093,1.966022477562886e-05,5.983762251910873e-05,0.14619578888445728,0.00013447873516498411
tet_1.20,10.0,4,5.448056313059718,z+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14611421940274008,0.0001324151591896508,0.44495973616718987,0.06675479249690093,1.9347737622085393e-05,5.891941429756347e-05,0.14611421940274008,0.0001324151591896508
tet_1.20,10.0,4,5.448056313059718,xy+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14611421940270675,0.00013241515918967998,0.44495973616718987,0.06675479249690093,1.934773762208524e-05,5.891941429757645e-05,0.14611421940270675,0.00013241515918967998
tet_1.20,10.0,4,5.448056313059718,xz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.14619578888444315,0.0001344787351649569,0.44495973616718987,0.06675479249690093,1.9660224775622982e-05,5.983762251909662e-05,0.14619578888444315,0.0001344787351649569
tet_1.20,10.0,4,5.448056313059718,yz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.14619578888447224,0.00013447873516497105,0.44495973616718987,0.06675479249690093,1.9660224775628962e-05,5.983762251910292e-05,0.14619578888447224,0.00013447873516497105
tet_1.20,10.0,4,5.448056313059718,xyz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.14611421940271888,0.00013241515918965819,0.44495973616718987,0.06675479249690093,1.9347737622083662e-05,5.8919414297566756e-05,0.14611421940271888,0.00013241515918965819
tet_1.20,10.0,4,5.448056313059718,base_r2,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14611422424547477,0.0009410459351070212,0.44495973616718987,0.06675479249690093,0.00013750019678751977,0.0004187275510064266,0.14611422424547477,0.0009410459351070212
tet_1.20,10.0,4,5.448056313059718,base_avg12,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.14611422404259075,0.0005367305471483467,0.44495973616718987,0.06675479249690093,7.842396741653585e-05,0.00023882348265199982,0.14611422404259075,0.0005367305471483467
tet_1.20,10.0,5,7.465758275911767,base_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18137886932392458,0.0002759801185573925,0.282984293525861,0.08797486605443262,5.005696185982251e-05,7.809803887714709e-05,0.18137886932392458,0.0002759801185573925
tet_1.20,10.0,5,7.465758275911767,x+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.18280180801736529,0.00027709664871781005,0.282984293525861,0.08797486605443262,5.065376838116842e-05,7.841399937579316e-05,0.18280180801736529,0.00027709664871781005
tet_1.20,10.0,5,7.465758275911767,y+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18280180801098236,0.0002770966487104035,0.282984293525861,0.08797486605443262,5.0653768378045806e-05,7.841399937369722e-05,0.18280180801098236,0.0002770966487104035
tet_1.20,10.0,5,7.465758275911767,z+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1813788692801766,0.0002759801185806988,0.282984293525861,0.08797486605443262,5.005696185197621e-05,7.80980388837424e-05,0.1813788692801766,0.0002759801185806988
tet_1.20,10.0,5,7.465758275911767,xy+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18137886928283867,0.0002759801185762245,0.282984293525861,0.08797486605443262,5.005696185189934e-05,7.809803888247626e-05,0.18137886928283867,0.0002759801185762245
tet_1.20,10.0,5,7.465758275911767,xz+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18280180805567262,0.0002770966486893497,0.282984293525861,0.08797486605443262,5.065376838658065e-05,7.841399936773933e-05,0.18280180805567262,0.0002770966486893497
tet_1.20,10.0,5,7.465758275911767,yz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1828018080080257,0.0002770966487057384,0.282984293525861,0.08797486605443262,5.065376837637373e-05,7.841399937237707e-05,0.1828018080080257,0.0002770966487057384
tet_1.20,10.0,5,7.465758275911767,xyz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.1813788692830033,0.00027598011857706163,0.282984293525861,0.08797486605443262,5.005696185209662e-05,7.809803888271314e-05,0.1813788692830033,0.00027598011857706163
tet_1.20,10.0,5,7.465758275911767,base_r2,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18137887090498472,0.0018450774481679033,0.282984293525861,0.08797486605443262,0.00033465806428094476,0.0005221279381702926,0.18137887090498472,0.0018450774481679033
tet_1.20,10.0,5,7.465758275911767,base_avg12,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.18137887083495452,0.0010605287833626482,0.282984293525861,0.08797486605443262,0.00019235751321428524,0.0003001129885237199,0.18137887083495452,0.0010605287833626482
tet_1.20,10.0,6,7.465758275911772,base_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18280181422546662,0.00027709668464032295,0.2829843164261396,0.08797486182511292,5.0653776668113026e-05,7.841401588689136e-05,0.18280181422546662,0.00027709668464032295
tet_1.20,10.0,6,7.465758275911772,x+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18137886900103295,0.00027598014559283585,0.2829843164261396,0.08797486182511292,5.005696667436897e-05,7.809805284777513e-05,0.18137886900103295,0.00027598014559283585
tet_1.20,10.0,6,7.465758275911772,y+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.18137887244136264,0.00027598014607146324,0.2829843164261396,0.08797486182511292,5.005696771064456e-05,7.809805298321918e-05,0.18137887244136264,0.00027598014607146324
tet_1.20,10.0,6,7.465758275911772,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18280180918472974,0.00027709667288317074,0.2829843164261396,0.08797486182511292,5.0653773122112856e-05,7.841401255980168e-05,0.18280180918472974,0.00027709667288317074
tet_1.20,10.0,6,7.465758275911772,xy+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1828018156553827,0.0002770966788386761,0.2829843164261396,0.08797486182511292,5.065377600378645e-05,7.841401424511629e-05,0.1828018156553827,0.0002770966788386761
tet_1.20,10.0,6,7.465758275911772,xz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18137887616425913,0.00027598015323785296,0.2829843164261396,0.08797486182511292,5.005697003792179e-05,7.809805501119507e-05,0.18137887616425913,0.00027598015323785296
tet_1.20,10.0,6,7.465758275911772,yz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1813788723902278,0.00027598014029057413,0.2829843164261396,0.08797486182511292,5.005696664800121e-05,7.809805134731823e-05,0.1813788723902278,0.00027598014029057413
tet_1.20,10.0,6,7.465758275911772,xyz+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18280182067035003,0.00027709667447954443,0.2829843164261396,0.08797486182511292,5.065377659656004e-05,7.84140130115504e-05,0.18280182067035003,0.00027709667447954443
tet_1.20,10.0,6,7.465758275911772,base_r2,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.18280181314107877,0.0018525421911926077,0.2829843164261396,0.08797486182511292,0.0003386480714703557,0.0005242403856252229,0.18280181314107877,0.0018525421911926077
tet_1.20,10.0,6,7.465758275911772,base_avg12,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1828018134236934,0.0010648194379164653,0.2829843164261396,0.08797486182511292,0.00019465092421992776,0.0003013272007560571,0.1828018134236934,0.0010648194379164653
tet_1.20,10.0,7,7.8970165249131545,base_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1114464378986279,9.417260264154153e-05,0.29868117922224074,0.08681514470417141,1.049520111204272e-05,2.812758400740313e-05,0.1114464378986279,9.417260264154153e-05
tet_1.20,10.0,7,7.8970165249131545,x+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1114464378986326,9.417260264154227e-05,0.29868117922224074,0.08681514470417141,1.0495201112043243e-05,2.8127584007403347e-05,0.1114464378986326,9.417260264154227e-05
tet_1.20,10.0,7,7.8970165249131545,y+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11144643789861325,9.417260264154914e-05,0.29868117922224074,0.08681514470417141,1.0495201112042188e-05,2.81275840074054e-05,0.11144643789861325,9.417260264154914e-05
tet_1.20,10.0,7,7.8970165249131545,z+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.11144643789861594,9.41726026415489e-05,0.29868117922224074,0.08681514470417141,1.0495201112042415e-05,2.8127584007405332e-05,0.11144643789861594,9.41726026415489e-05
tet_1.20,10.0,7,7.8970165249131545,xy+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11144643789862631,9.417260264155152e-05,0.29868117922224074,0.08681514470417141,1.0495201112043684e-05,2.812758400740611e-05,0.11144643789862631,9.417260264155152e-05
tet_1.20,10.0,7,7.8970165249131545,xz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11144643789860971,9.417260264154735e-05,0.29868117922224074,0.08681514470417141,1.0495201112041656e-05,2.8127584007404865e-05,0.11144643789860971,9.417260264154735e-05
tet_1.20,10.0,7,7.8970165249131545,yz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1114464378986279,9.417260264154046e-05,0.29868117922224074,0.08681514470417141,1.0495201112042601e-05,2.8127584007402808e-05,0.1114464378986279,9.417260264154046e-05
tet_1.20,10.0,7,7.8970165249131545,xyz+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11144643789861843,9.41726026415396e-05,0.29868117922224074,0.08681514470417141,1.0495201112041612e-05,2.812758400740255e-05,0.11144643789861843,9.41726026415396e-05
tet_1.20,10.0,7,7.8970165249131545,base_r2,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.11144644560629713,0.0005999880294885985,0.29868117922224074,0.08681514470417141,6.686653329283049e-05,0.00017920513216688314,0.11144644560629713,0.0005999880294885985
tet_1.20,10.0,7,7.8970165249131545,base_avg12,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1114464452192147,0.00034708031606507016,0.29868117922224074,0.08681514470417141,3.868086743101356e-05,0.00010366635808714318,0.1114464452192147,0.00034708031606507016
tet_1.20,10.0,8,8.2933437076569,base_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.12040818538500415,0.00025137552410791947,0.6515510569772264,0.10232088492566097,3.026767070803895e-05,0.0001637839884307192,0.12040818538500415,0.00025137552410791947
tet_1.20,10.0,8,8.2933437076569,x+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818538500578,0.00025137552410791703,0.6515510569772264,0.10232088492566097,3.0267670708039062e-05,0.0001637839884307176,0.12040818538500578,0.00025137552410791703
tet_1.20,10.0,8,8.2933437076569,y+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.1204081853850052,0.0002513755241079208,0.6515510569772264,0.10232088492566097,3.0267670708039373e-05,0.00016378398843072006,0.1204081853850052,0.0002513755241079208
tet_1.20,10.0,8,8.2933437076569,z+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.12040818538500363,0.00025137552410791605,0.6515510569772264,0.10232088492566097,3.0267670708038404e-05,0.00016378398843071697,0.12040818538500363,0.00025137552410791605
tet_1.20,10.0,8,8.2933437076569,xy+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818538500714,0.00025137552410791893,0.6515510569772264,0.10232088492566097,3.0267670708039634e-05,0.00016378398843071884,0.12040818538500714,0.00025137552410791893
tet_1.20,10.0,8,8.2933437076569,xz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818538500699,0.0002513755241079192,0.6515510569772264,0.10232088492566097,3.0267670708039628e-05,0.000163783988430719,0.12040818538500699,0.0002513755241079192
tet_1.20,10.0,8,8.2933437076569,yz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818538500492,0.00025137552410791774,0.6515510569772264,0.10232088492566097,3.0267670708038933e-05,0.00016378398843071805,0.12040818538500492,0.00025137552410791774
tet_1.20,10.0,8,8.2933437076569,xyz+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818538500442,0.000251375524107918,0.6515510569772264,0.10232088492566097,3.0267670708038838e-05,0.00016378398843071822,0.12040818538500442,0.000251375524107918
tet_1.20,10.0,8,8.2933437076569,base_r2,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818648759238,0.0016828194067432603,0.6515510569772264,0.10232088492566097,0.00020262523295208205,0.0010964427631653603,0.12040818648759238,0.0016828194067432603
tet_1.20,10.0,8,8.2933437076569,base_avg12,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.12040818643656268,0.0009670974654255897,0.6515510569772264,0.10232088492566097,0.00011644645191929162,0.0006301133757980396,0.12040818643656268,0.0009670974654255897
tet_1.20,10.0,9,10.06855232349679,base_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14006398620064753,9.223334205311864e-05,0.4445799929782725,0.12451099262134827,1.2918569548567612e-05,4.100509856233809e-05,0.14006398620064753,9.223334205311864e-05
tet_1.20,10.0,9,10.06855232349679,x+_r1,X1+Y1+Z2,"3-axis:(1, 1, 2)",0.14006398620065247,9.223334205311681e-05,0.4445799929782725,0.12451099262134827,1.2918569548567812e-05,4.100509856233728e-05,0.14006398620065247,9.223334205311681e-05
tet_1.20,10.0,9,10.06855232349679,y+_r1,X1+Y1+Z1,"3-axis:(1, 1, 1)",0.1400639862006507,9.223334205312463e-05,0.4445799929782725,0.12451099262134827,1.2918569548568744e-05,4.1005098562340755e-05,0.1400639862006507,9.223334205312463e-05
tet_1.20,10.0,9,10.06855232349679,z+_r1,X1+Y2+Z1,"3-axis:(1, 1, 2)",0.1400639862006633,9.22333420531182e-05,0.4445799929782725,0.12451099262134827,1.2918569548569003e-05,4.100509856233789e-05,0.1400639862006633,9.22333420531182e-05
tet_1.20,10.0,9,10.06855232349679,xy+_r1,X1+Y2+Z2,"3-axis:(1, 2, 2)",0.14006398620066363,9.223334205312273e-05,0.4445799929782725,0.12451099262134827,1.291856954856967e-05,4.100509856233991e-05,0.14006398620066363,9.223334205312273e-05
